<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2015.01.19	1278.82	1279.16	1272.03	1275.46	77441	0	1
2015.01.20	1275.49	1296.98	1273.86	1291.95	128579	0	32
2015.01.21	1291.96	1304.97	1284.22	1291.74	136801	0	32
2015.01.22	1291.70	1306.82	1279.39	1300.81	129202	0	32
2015.01.23	1300.83	1301.76	1284.44	1293.99	119088	0	32
2015.01.25	1292.37	1297.92	1290.26	1296.82	3907	0	41
2015.01.26	1296.85	1299.04	1275.76	1279.80	112246	0	32
2015.01.27	1279.80	1297.43	1272.19	1293.34	114094	0	32
2015.01.28	1293.34	1293.60	1279.58	1284.79	105274	0	32
2015.01.29	1284.80	1285.73	1251.80	1260.67	117264	0	32
2015.01.30	1260.79	1284.59	1256.66	1283.15	109519	0	43
2015.02.01	1282.27	1282.52	1279.31	1280.47	1469	0	43
2015.02.02	1280.49	1283.17	1266.32	1274.45	95489	0	37
2015.02.03	1274.41	1285.58	1255.32	1261.38	106511	0	40
2015.02.04	1261.35	1273.87	1256.54	1272.28	106692	0	32
2015.02.05	1272.03	1273.58	1256.05	1265.22	92813	0	32
2015.02.06	1265.21	1268.65	1228.18	1233.33	87480	0	43
2015.02.08	1235.87	1238.54	1233.95	1237.62	2222	0	79
2015.02.09	1237.65	1243.27	1234.77	1238.33	76283	0	71
2015.02.10	1238.32	1245.54	1230.74	1233.09	82505	0	59
2015.02.11	1233.09	1238.49	1216.22	1220.29	73433	0	43
2015.02.12	1220.29	1232.77	1218.89	1223.25	87239	0	43
2015.02.13	1223.28	1234.82	1222.46	1229.55	76087	0	30
2015.02.15	1227.39	1229.12	1227.39	1228.62	1249	0	79
2015.02.16	1228.61	1236.29	1228.37	1231.50	47996	0	71
2015.02.17	1231.52	1233.55	1203.63	1209.26	81716	0	32
2015.02.18	1209.16	1214.71	1197.36	1212.89	81860	0	32
2015.02.19	1212.94	1222.72	1205.20	1208.72	91480	0	43
2015.02.20	1208.61	1215.13	1197.98	1201.24	91549	0	43
2015.02.22	1203.25	1203.37	1200.71	1202.23	2027	0	42
2015.02.23	1202.25	1210.10	1190.66	1202.90	82214	0	32
2015.02.24	1202.91	1204.85	1190.33	1204.68	89734	0	40
2015.02.25	1204.69	1211.69	1200.92	1205.34	90315	0	40
2015.02.26	1205.23	1219.79	1203.37	1209.91	94634	0	43
2015.02.27	1209.89	1219.13	1204.23	1212.65	86198	0	43
2015.03.01	1213.50	1215.34	1212.34	1213.84	1954	0	44
2015.03.02	1213.79	1223.01	1204.43	1206.75	91888	0	34
2015.03.03	1206.74	1214.56	1195.15	1204.43	98975	0	40
2015.03.04	1204.41	1208.80	1198.05	1202.11	89425	0	40
2015.03.05	1202.13	1209.25	1196.25	1199.94	89356	0	43
2015.03.06	1199.89	1200.48	1163.53	1166.88	98338	0	43
2015.03.08	1169.45	1170.51	1167.25	1169.62	3184	0	40
2015.03.09	1169.62	1175.14	1165.63	1166.38	81495	0	32
2015.03.10	1166.33	1170.22	1155.04	1163.66	107978	0	43
2015.03.11	1163.64	1164.93	1147.32	1155.37	99184	0	43
2015.03.12	1155.38	1166.28	1148.39	1153.92	108264	0	43
2015.03.13	1153.88	1161.53	1151.28	1158.09	90708	0	43
2015.03.15	1157.75	1158.35	1155.56	1156.80	2976	0	46
2015.03.16	1156.66	1163.97	1150.21	1156.24	85113	0	43
2015.03.17	1155.94	1159.61	1142.59	1149.58	84846	0	43
2015.03.18	1149.51	1175.53	1145.86	1171.60	96990	0	30
2015.03.19	1172.11	1177.77	1159.52	1171.82	111704	0	30
2015.03.20	1171.91	1187.90	1168.70	1182.18	86436	0	30
2015.03.22	1184.18	1187.09	1183.88	1186.37	2035	0	38
2015.03.23	1186.50	1191.55	1179.26	1189.50	94112	0	30
2015.03.24	1189.63	1195.00	1185.31	1191.67	90244	0	30
2015.03.25	1191.61	1199.62	1186.56	1194.93	87421	0	30
2015.03.26	1194.91	1219.63	1194.39	1203.19	102836	0	30
2015.03.27	1203.16	1206.09	1192.52	1198.28	78115	0	30
2015.03.29	1198.45	1199.17	1196.22	1197.71	512	0	45
2015.03.30	1197.80	1198.20	1182.39	1186.28	80746	0	27
2015.03.31	1186.28	1190.71	1178.35	1183.08	92366	0	30
2015.04.01	1183.07	1208.51	1180.79	1203.14	93037	0	30
2015.04.02	1203.14	1207.31	1194.91	1202.43	82552	0	30
2015.04.05	1214.39	1216.94	1214.02	1216.35	1949	0	38
2015.04.06	1216.34	1224.18	1213.90	1214.71	69649	0	30
2015.04.07	1214.72	1215.75	1207.45	1209.58	82347	0	30
2015.04.08	1209.57	1212.30	1197.45	1201.65	86284	0	30
2015.04.09	1201.64	1202.66	1192.58	1194.38	81404	0	19
2015.04.10	1194.37	1210.65	1193.19	1207.56	80242	0	13
2015.04.12	1206.94	1207.53	1206.68	1207.26	652	0	38
2015.04.13	1207.26	1209.44	1196.28	1198.74	86461	0	14
2015.04.14	1198.74	1201.50	1183.89	1192.54	96280	0	19
2015.04.15	1192.55	1204.57	1188.81	1202.79	90480	0	19
2015.04.16	1202.78	1209.05	1194.66	1198.42	104982	0	19
2015.04.17	1198.42	1207.69	1197.33	1204.20	89970	0	19
2015.04.19	1204.49	1205.75	1203.68	1203.97	1187	0	38
2015.04.20	1203.96	1209.15	1191.34	1196.15	87810	0	30
2015.04.21	1196.17	1204.23	1193.03	1203.02	76474	0	30
2015.04.22	1203.02	1204.78	1185.66	1187.63	86798	0	30
2015.04.23	1187.62	1197.98	1184.28	1193.59	83767	0	30
2015.04.24	1193.59	1195.94	1175.12	1179.18	82659	0	30
2015.04.26	1179.81	1179.81	1178.65	1178.96	1321	0	38
2015.04.27	1178.98	1207.16	1178.56	1201.66	84789	0	30
2015.04.28	1201.68	1215.05	1199.14	1211.71	78082	0	22
2015.04.29	1211.72	1214.00	1201.24	1205.34	73714	0	22
2015.04.30	1205.34	1207.20	1177.07	1183.86	81419	0	22
2015.05.01	1183.85	1185.13	1170.18	1178.31	59620	0	22
2015.05.03	1177.36	1179.93	1177.36	1178.26	1078	0	33
2015.05.04	1178.26	1192.80	1177.72	1188.38	74542	0	0
2015.05.05	1188.41	1199.87	1185.63	1194.06	87672	0	22
2015.05.06	1194.04	1197.63	1188.40	1192.43	90076	0	0
2015.05.07	1192.42	1192.81	1178.81	1184.18	95783	0	20
2015.05.08	1184.19	1193.63	1181.49	1188.41	85520	0	22
2015.05.10	1189.37	1189.37	1188.00	1188.82	878	0	24
2015.05.11	1188.82	1191.71	1178.79	1183.26	79294	0	6
2015.05.12	1183.21	1197.06	1180.65	1192.78	88783	0	12
2015.05.13	1192.78	1218.83	1191.24	1214.93	101152	0	12
2015.05.14	1214.93	1227.10	1212.24	1221.37	98807	0	12
2015.05.15	1221.37	1226.12	1210.89	1224.01	90644	0	12
2015.05.17	1223.41	1225.45	1223.16	1225.09	505	0	0
2015.05.18	1225.06	1232.41	1221.59	1225.17	89260	0	0
2015.05.19	1225.12	1225.25	1205.69	1208.70	94956	0	12
2015.05.20	1208.70	1213.38	1203.19	1209.93	88837	0	12
2015.05.21	1209.93	1212.72	1201.37	1206.31	80058	0	12
2015.05.22	1206.32	1214.81	1201.36	1206.46	74998	0	12
2015.05.24	1205.10	1205.26	1203.65	1204.32	1046	0	32
2015.05.25	1204.34	1208.63	1202.82	1206.86	36161	0	22
2015.05.26	1206.87	1207.56	1185.50	1187.54	86759	0	12
2015.05.27	1187.50	1190.93	1183.64	1188.02	72038	0	12
2015.05.28	1187.88	1192.15	1180.13	1188.47	77656	0	12
2015.05.29	1188.48	1194.08	1185.66	1190.58	76119	0	12
2015.05.31	1189.46	1196.95	1189.13	1193.62	1998	0	22
2015.06.01	1193.57	1204.22	1184.49	1188.74	87430	0	12
2015.06.02	1188.79	1196.31	1185.91	1193.10	92795	0	12
2015.06.03	1193.06	1195.44	1179.35	1185.08	89583	0	12
2015.06.04	1185.09	1186.36	1172.89	1176.63	110133	0	12
2015.06.05	1176.64	1178.47	1162.66	1171.71	129733	0	12
2015.06.07	1170.58	1170.99	1169.09	1170.47	2138	0	23
2015.06.08	1170.49	1177.58	1169.48	1173.02	131282	0	12
2015.06.09	1173.00	1182.88	1172.50	1176.92	119396	0	12
2015.06.10	1176.92	1192.26	1175.17	1185.96	147893	0	12
2015.06.11	1185.94	1187.94	1175.56	1181.66	125381	0	12
2015.06.12	1181.67	1184.32	1176.56	1181.61	116109	0	12
2015.06.14	1180.93	1186.40	1180.61	1185.90	3557	0	23
2015.06.15	1185.90	1190.45	1172.73	1185.73	119881	0	12
2015.06.16	1185.73	1187.81	1176.06	1181.75	103219	0	12
2015.06.17	1181.76	1189.17	1174.58	1184.53	118511	0	12
2015.06.18	1184.53	1205.74	1184.01	1201.51	150681	0	12
2015.06.19	1201.51	1204.14	1198.39	1200.33	101863	0	12
2015.06.21	1199.78	1201.03	1196.60	1198.45	2379	0	22
2015.06.22	1198.44	1200.07	1182.14	1185.99	111456	0	12
2015.06.23	1185.98	1188.12	1176.17	1178.05	124960	0	12
2015.06.24	1178.06	1180.29	1169.22	1175.22	119464	0	12
2015.06.25	1175.21	1178.10	1171.47	1173.81	97724	0	12
2015.06.26	1173.80	1178.67	1168.37	1175.32	105622	0	12
2015.06.28	1184.37	1188.13	1181.83	1185.18	8130	0	22
2015.06.29	1185.18	1187.44	1173.75	1180.15	156827	0	12
2015.06.30	1180.17	1180.50	1166.50	1175.03	151800	0	12
2015.07.01	1177.21	1177.21	1167.60	1168.53	110849	0	0
2015.07.02	1168.54	1169.42	1156.82	1165.85	113490	0	12
2015.07.03	1165.92	1170.17	1165.38	1168.59	64433	0	22
2015.07.05	1174.90	1174.90	1171.42	1174.35	6150	0	22
2015.07.06	1174.35	1174.46	1162.75	1169.47	123709	0	12
2015.07.07	1169.46	1170.01	1147.97	1154.50	138685	0	12
2015.07.08	1154.56	1164.66	1147.10	1158.02	164462	0	12
2015.07.09	1158.02	1167.72	1155.90	1158.25	134304	0	12
2015.07.10	1158.23	1165.41	1157.68	1163.78	118572	0	12
2015.07.12	1163.18	1164.81	1161.66	1162.86	2772	0	22
2015.07.13	1162.81	1164.22	1150.99	1157.31	116475	0	12
2015.07.14	1157.31	1159.78	1152.87	1155.98	103447	0	12
2015.07.15	1155.97	1156.81	1143.11	1148.87	107496	0	12
2015.07.16	1148.85	1149.37	1142.25	1145.29	103149	0	12
2015.07.17	1145.29	1145.71	1131.00	1134.38	100614	0	12
2015.07.19	1133.47	1133.47	1129.33	1131.78	2151	0	22
2015.07.20	1131.78	1132.93	1087.55	1097.42	155648	0	12
2015.07.21	1097.42	1109.82	1096.92	1102.92	121475	0	12
2015.07.22	1102.91	1103.12	1086.96	1095.09	135736	0	12
2015.07.23	1095.08	1105.71	1087.19	1090.90	129219	0	12
2015.07.24	1090.90	1101.57	1077.19	1099.18	155063	0	12
2015.07.26	1098.99	1100.92	1095.24	1095.76	2810	0	25
2015.07.27	1095.76	1105.01	1088.48	1093.95	140970	0	12
2015.07.28	1093.86	1098.99	1091.58	1095.30	103284	0	12
2015.07.29	1095.30	1101.95	1090.31	1097.00	109120	0	12
2015.07.30	1097.00	1098.64	1082.49	1088.29	125292	0	12
2015.07.31	1088.29	1103.38	1080.00	1095.62	139080	0	12
2015.08.02	1095.61	1096.44	1094.07	1094.72	1704	0	22
2015.08.03	1094.71	1097.67	1083.98	1085.11	119653	0	22
2015.08.04	1085.09	1094.69	1080.90	1087.20	118878	0	30
2015.08.05	1087.27	1092.56	1082.93	1085.34	111729	0	30
2015.08.06	1085.39	1094.00	1083.46	1089.71	102747	0	30
2015.08.07	1089.69	1099.56	1082.38	1093.78	124569	0	30
2015.08.09	1094.53	1094.53	1092.04	1092.36	1932	0	30
2015.08.10	1092.31	1108.83	1089.61	1104.22	120401	0	30
2015.08.11	1104.22	1119.36	1093.80	1108.71	165567	0	30
2015.08.12	1108.73	1125.73	1101.74	1124.44	169816	0	30
2015.08.13	1124.46	1126.67	1113.53	1114.69	111260	0	30
2015.08.14	1114.69	1121.00	1111.72	1114.91	83724	0	31
2015.08.16	1113.96	1114.85	1113.49	1114.37	1284	0	31
2015.08.17	1114.37	1122.78	1113.88	1117.07	78930	0	30
2015.08.18	1117.08	1121.12	1109.59	1117.47	92113	0	30
2015.08.19	1117.52	1134.56	1116.21	1132.83	107742	0	30
2015.08.20	1132.82	1155.01	1132.47	1154.82	120903	0	30
2015.08.21	1154.82	1168.27	1148.93	1160.52	148086	0	30
2015.08.23	1160.56	1165.33	1160.42	1163.29	4222	0	31
2015.08.24	1163.29	1170.06	1145.33	1151.62	219204	0	30
2015.08.25	1151.59	1156.57	1134.46	1143.32	183250	0	30
2015.08.26	1143.32	1146.44	1117.65	1123.33	160234	0	30
2015.08.27	1123.45	1129.26	1118.10	1125.96	110111	0	30
2015.08.28	1125.96	1140.78	1123.73	1134.05	106097	0	30
2015.08.30	1133.24	1134.27	1132.47	1132.47	1961	0	31
2015.08.31	1132.48	1136.63	1125.60	1135.30	86070	0	30
2015.09.01	1135.27	1147.89	1134.27	1139.66	82053	0	30
2015.09.02	1139.71	1142.38	1132.02	1132.88	81137	0	30
2015.09.03	1132.88	1134.30	1121.84	1124.92	108798	0	30
2015.09.04	1124.95	1132.87	1116.59	1122.32	100240	0	30
2015.09.06	1123.23	1123.64	1122.06	1122.38	1035	0	31
2015.09.07	1122.41	1124.78	1115.84	1120.09	58801	0	30
2015.09.08	1120.12	1126.69	1118.57	1122.26	95069	0	30
2015.09.09	1122.29	1125.37	1101.18	1107.05	113683	0	30
2015.09.10	1107.07	1114.96	1103.79	1111.77	101267	0	30
2015.09.11	1111.81	1112.82	1098.68	1107.62	93702	0	30
2015.09.13	1107.38	1108.04	1105.89	1106.13	878	0	31
2015.09.14	1106.17	1110.46	1103.48	1108.19	80429	0	30
2015.09.15	1108.14	1109.30	1102.38	1105.48	76581	0	30
2015.09.16	1105.49	1124.15	1103.89	1119.64	95904	0	30
2015.09.17	1119.64	1135.79	1115.32	1132.12	123515	0	30
2015.09.18	1132.11	1141.69	1127.52	1139.08	135816	0	30
2015.09.20	1138.90	1139.92	1137.14	1137.65	1652	0	31
2015.09.21	1137.65	1139.85	1129.38	1132.80	77226	0	30
2015.09.22	1132.80	1136.52	1121.25	1125.01	92121	0	30
2015.09.23	1124.93	1134.27	1121.84	1130.79	72811	0	30
2015.09.24	1130.76	1156.65	1130.29	1149.95	114454	0	30
2015.09.25	1149.95	1151.19	1140.68	1145.64	105707	0	31
2015.09.27	1145.21	1146.62	1144.18	1146.45	1254	0	31
2015.09.28	1146.43	1148.21	1127.92	1131.92	112836	0	30
2015.09.29	1131.91	1134.69	1124.22	1126.29	109155	0	30
2015.09.30	1126.29	1128.12	1111.65	1115.05	112183	0	30
2015.10.01	1115.11	1119.13	1111.03	1113.62	86767	0	30
2015.10.02	1113.72	1141.22	1104.54	1138.75	131844	0	30
2015.10.04	1137.36	1139.67	1136.64	1137.12	2211	0	31
2015.10.05	1137.05	1141.91	1130.11	1136.23	111741	0	30
2015.10.06	1136.21	1151.17	1134.98	1146.22	105497	0	30
2015.10.07	1146.22	1153.63	1141.77	1145.88	97494	0	30
2015.10.08	1145.84	1151.24	1136.52	1139.76	109101	0	30
2015.10.09	1139.74	1159.60	1139.23	1156.52	120717	0	30
2015.10.11	1155.16	1156.68	1154.78	1155.35	1280	0	31
2015.10.12	1155.27	1168.96	1154.80	1163.53	87083	0	30
2015.10.13	1163.56	1168.98	1151.75	1168.62	124559	0	30
2015.10.14	1168.63	1189.76	1163.18	1184.03	133817	0	30
2015.10.15	1184.06	1191.48	1174.07	1182.05	134301	0	30
2015.10.16	1182.08	1184.33	1174.24	1177.25	104731	0	30
2015.10.18	1176.73	1176.82	1175.17	1175.74	1706	0	31
2015.10.19	1175.77	1178.14	1168.54	1169.98	117362	0	30
2015.10.20	1169.95	1180.70	1167.33	1176.14	107659	0	30
2015.10.21	1176.18	1179.20	1163.69	1166.67	124675	0	30
2015.10.22	1166.58	1171.75	1162.56	1166.29	111466	0	30
2015.10.23	1166.28	1179.38	1158.90	1164.36	135910	0	30
2015.10.25	1163.82	1164.17	1162.20	1164.06	2450	1732744	29
2015.10.26	1164.06	1169.59	1162.04	1163.72	82444	59364812	24
2015.10.27	1163.71	1168.63	1160.73	1166.23	84143	51049550	0
2015.10.28	1166.23	1182.86	1152.26	1158.77	113967	78409820	23
2015.10.29	1158.77	1162.59	1144.63	1147.21	119173	80424419	0
2015.10.30	1147.21	1149.97	1139.23	1141.74	111814	77119805	24
2015.11.01	1141.54	1141.98	1134.16	1140.59	2967	1910320	0
2015.11.02	1140.64	1142.94	1131.75	1133.17	91440	61498222	24
2015.11.03	1133.07	1138.25	1114.33	1119.89	102756	69247083	0
2015.11.04	1120.09	1122.76	1106.35	1109.79	110661	72418020	24
2015.11.05	1109.75	1111.45	1102.90	1105.37	93693	67453174	24
2015.11.06	1105.36	1110.38	1085.39	1087.57	86494	61959033	24
2015.11.08	1089.74	1091.39	1089.06	1089.97	2587	0	23
2015.11.09	1089.96	1095.71	1088.33	1092.83	111748	0	22
2015.11.10	1092.74	1094.78	1085.22	1090.04	81427	41551081	22
2015.11.11	1090.03	1093.58	1083.63	1086.71	81554	56045901	24
2015.11.12	1086.70	1089.52	1074.08	1083.91	100076	66093107	24
2015.11.13	1083.93	1088.54	1079.57	1081.88	111395	74707246	24
2015.11.15	1088.27	1090.06	1085.88	1089.12	3906	2647282	0
2015.11.16	1089.13	1098.01	1081.06	1083.53	109264	77121113	0
2015.11.17	1083.53	1085.01	1065.44	1069.21	108942	76222145	0
2015.11.18	1069.26	1075.39	1064.64	1071.70	112418	75249505	0
2015.11.19	1071.69	1087.38	1069.46	1081.99	114187	76179963	0
2015.11.20	1081.94	1088.01	1075.76	1077.06	107666	80962202	24
2015.11.22	1076.76	1077.06	1073.49	1075.76	1994	1047164	0
2015.11.23	1075.78	1076.65	1066.62	1069.96	111652	76446491	0
2015.11.24	1069.96	1081.01	1069.08	1075.25	104667	68753177	24
2015.11.25	1075.23	1080.74	1067.83	1070.67	83422	54787073	0
2015.11.26	1070.66	1074.80	1069.60	1071.82	49132	30705217	0
2015.11.27	1071.84	1073.73	1052.67	1058.08	77870	53870747	0
2015.11.29	1056.89	1058.74	1056.87	1057.13	1878	1119144	0
2015.11.30	1057.11	1069.68	1053.13	1064.20	87084	53130349	24
2015.12.01	1064.24	1074.58	1063.18	1069.84	88539	59092028	24
2015.12.02	1069.89	1070.54	1050.58	1053.94	97229	67612587	0
2015.12.03	1053.94	1065.39	1046.23	1063.14	134686	84783842	0
2015.12.04	1063.34	1088.78	1058.07	1086.64	142620	89666971	24
2015.12.06	1085.86	1086.16	1082.57	1083.11	3746	2387888	0
2015.12.07	1083.04	1086.55	1066.11	1071.02	129448	83151378	24
2015.12.08	1071.02	1079.03	1067.57	1075.88	125419	80067379	24
2015.12.09	1075.86	1085.30	1069.29	1072.22	125902	87731383	0
2015.12.10	1072.25	1076.42	1069.35	1071.90	116709	76660291	0
2015.12.11	1071.85	1079.53	1062.36	1077.12	127889	89821118	24
2015.12.13	1073.29	1073.98	1072.03	1072.20	1679	1382499	0
2015.12.14	1072.30	1077.48	1058.53	1061.45	112549	76555336	24
2015.12.15	1061.36	1068.60	1058.89	1061.17	111212	69004078	0
2015.12.16	1061.21	1078.27	1061.13	1069.36	109648	65038748	24
2015.12.17	1069.49	1072.84	1047.58	1052.87	116316	76974888	0
2015.12.18	1052.92	1071.49	1051.16	1066.08	101786	69356732	24
2015.12.20	1065.74	1066.35	1064.30	1065.16	1514	1126799	0
2015.12.21	1065.19	1081.71	1063.91	1077.27	100821	65333591	0
2015.12.22	1077.29	1080.69	1069.26	1073.46	88610	57043264	0
2015.12.23	1073.37	1075.43	1068.10	1071.57	75039	50074111	0
2015.12.24	1071.61	1076.74	1071.12	1076.25	56702	32905042	23
2015.12.27	1075.10	1076.86	1075.10	1075.77	599	324350	0
2015.12.28	1075.77	1076.35	1066.37	1068.21	87807	61984422	0
2015.12.29	1068.21	1075.17	1066.45	1068.92	92838	55108129	24
2015.12.30	1068.94	1072.01	1059.33	1061.75	63651	42257594	0
2015.12.31	1061.79	1063.46	1058.13	1062.01	66346	41403991	0
2016.01.03	1062.60	1066.18	1061.66	1063.05	2890	2116458	0
2016.01.04	1063.01	1083.44	1062.21	1072.98	144987	83542419	24
2016.01.05	1072.99	1081.90	1072.56	1077.56	124702	72838514	0
2016.01.06	1077.57	1095.13	1074.89	1092.55	139752	81709663	0
2016.01.07	1092.51	1110.01	1091.33	1109.16	184776	119003001	0
2016.01.08	1109.17	1113.12	1091.78	1104.01	164128	113139654	24
2016.01.10	1103.79	1108.20	1103.54	1106.66	2039	0	31
2016.01.11	1106.61	1108.46	1093.54	1095.72	138399	80130602	0
2016.01.12	1095.72	1099.14	1083.41	1086.46	144138	96494291	0
2016.01.13	1086.42	1095.40	1079.71	1094.90	139008	89241537	0
2016.01.14	1094.90	1095.15	1071.33	1076.84	154258	104540140	24
2016.01.15	1076.80	1097.34	1076.20	1088.00	162042	103676989	24
2016.01.17	1089.15	1090.78	1088.75	1090.29	1677	1041271	0
2016.01.18	1090.21	1093.22	1087.47	1088.44	108751	69177179	0
2016.01.19	1088.42	1094.45	1082.45	1087.73	169278	111151791	0
2016.01.20	1087.76	1109.56	1087.76	1099.36	190961	109060435	0
2016.01.21	1099.37	1104.44	1092.36	1100.58	192656	121481575	0
2016.01.22	1100.59	1102.78	1093.97	1097.56	147122	92280459	24
2016.01.24	1097.24	1098.09	1097.13	1097.76	975	365600	0
2016.01.25	1097.76	1108.97	1097.58	1108.75	129243	79773836	0
2016.01.26	1108.75	1122.84	1107.45	1119.40	138416	80778799	0
2016.01.27	1119.44	1127.94	1114.81	1124.69	136778	82166275	0
2016.01.28	1124.69	1124.73	1111.49	1114.10	133218	80361301	24
2016.01.29	1114.12	1118.38	1108.32	1117.66	136867	79421759	24
2016.01.31	1117.49	1118.03	1115.35	1117.57	1738	1095776	0
2016.02.01	1117.57	1129.65	1116.85	1128.19	139756	91820885	24
2016.02.02	1128.19	1131.00	1122.25	1127.30	128286	82403558	0
2016.02.03	1127.29	1145.45	1124.33	1141.82	181930	114545072	0
2016.02.04	1141.80	1157.29	1139.51	1155.37	203186	130590704	24
2016.02.05	1155.42	1174.40	1145.15	1173.89	183265	120061803	24
2016.02.07	1173.34	1173.34	1164.63	1164.81	3103	2724877	0
2016.02.08	1164.78	1200.81	1164.23	1190.93	189981	114061440	0
2016.02.09	1190.85	1198.82	1185.59	1189.08	193885	119151684	0
2016.02.10	1189.00	1198.52	1181.40	1198.52	182955	125283285	0
2016.02.11	1198.50	1263.34	1198.18	1240.17	187842	124504779	0
2016.02.12	1240.08	1245.94	1232.37	1237.89	161151	101131418	24
2016.02.14	1235.49	1235.49	1230.52	1233.23	2729	2099903	0
2016.02.15	1233.27	1234.76	1202.13	1207.83	93600	56663233	0
2016.02.16	1207.78	1216.90	1190.80	1202.41	172702	114454719	24
2016.02.17	1202.45	1213.66	1195.60	1206.93	172638	117599875	0
2016.02.18	1206.91	1239.84	1200.64	1231.05	172468	106320950	24
2016.02.19	1231.00	1234.44	1219.87	1228.94	136869	94903075	0
2016.02.21	1225.32	1226.13	1223.60	1225.32	1674	1449575	0
2016.02.22	1225.42	1226.16	1201.83	1208.78	113914	73355962	24
2016.02.23	1208.96	1232.49	1207.14	1230.31	104000	71308411	0
2016.02.24	1230.29	1253.24	1221.04	1224.35	150470	101527486	24
2016.02.25	1224.35	1242.71	1223.95	1233.57	165552	119892670	24
2016.02.26	1233.37	1240.25	1211.39	1224.23	117631	81085916	24
2016.02.28	1222.48	1222.81	1215.59	1221.20	3104	1742489	24
2016.02.29	1221.24	1241.72	1219.83	1240.28	137138	91137302	24
2016.03.01	1240.26	1248.47	1227.10	1232.17	144238	96448036	0
2016.03.02	1232.13	1243.98	1224.68	1240.91	115913	81615046	0
2016.03.03	1240.91	1268.24	1237.34	1259.86	152237	111222074	0
2016.03.04	1259.86	1279.71	1250.43	1260.80	154525	111015028	24
2016.03.06	1259.57	1263.80	1258.11	1263.63	3082	2270937	0
2016.03.07	1263.63	1273.10	1256.65	1267.72	134881	87669660	24
2016.03.08	1267.64	1278.04	1260.15	1263.02	128924	87131866	24
2016.03.09	1263.11	1264.88	1242.91	1253.45	108281	80994740	0
2016.03.10	1253.56	1273.27	1236.99	1270.91	120558	81817573	0
2016.03.11	1270.87	1283.36	1248.43	1249.18	112967	83072671	24
2016.03.13	1249.13	1253.32	1247.90	1252.75	2599	1515367	0
2016.03.14	1252.73	1261.01	1229.30	1236.14	79381	56958730	0
2016.03.15	1236.00	1238.00	1225.60	1232.76	86926	63557494	0
2016.03.16	1232.76	1263.86	1226.64	1258.74	114465	80893196	0
2016.03.17	1258.85	1270.84	1254.33	1258.98	146186	101212898	0
2016.03.18	1258.98	1266.88	1247.78	1255.04	110531	76507912	24
2016.03.20	1253.82	1255.89	1252.50	1253.09	4915	3552665	24
2016.03.21	1253.08	1255.32	1240.54	1243.63	86029	60829793	24
2016.03.22	1243.63	1260.12	1243.11	1248.34	98410	65973265	0
2016.03.23	1248.29	1249.31	1215.31	1221.93	84033	65407454	22
2016.03.24	1221.79	1223.71	1211.95	1216.15	69085	51173395	24
2016.03.27	1214.44	1216.14	1212.87	1214.00	1613	1098205	24
2016.03.28	1214.01	1223.05	1208.15	1221.12	53326	42095637	23
2016.03.29	1221.18	1242.56	1215.24	1239.42	75775	57364405	24
2016.03.30	1239.47	1243.99	1223.18	1225.14	64941	42158047	24
2016.03.31	1225.18	1240.32	1223.75	1231.57	70370	42675693	24
2016.04.01	1231.58	1235.21	1208.93	1222.38	84293	64923008	24
2016.04.03	1220.00	1220.67	1217.88	1218.52	2100	1379171	0
2016.04.04	1218.51	1222.54	1214.56	1215.96	64964	48566985	24
2016.04.05	1215.96	1236.74	1214.69	1229.50	78677	55143380	24
2016.04.06	1229.50	1232.10	1216.64	1223.04	76612	59736089	0
2016.04.07	1223.04	1243.19	1223.00	1240.17	91716	60749738	0
2016.04.08	1240.21	1242.60	1229.54	1239.59	75893	56803928	24
2016.04.10	1239.63	1247.70	1239.63	1244.86	2488	1572393	0
2016.04.11	1244.88	1259.39	1243.93	1258.21	94259	72314894	0
2016.04.12	1258.16	1262.54	1251.11	1255.93	79289	60382193	24
2016.04.13	1255.93	1256.63	1239.71	1241.42	81928	59552578	0
2016.04.14	1241.40	1244.04	1223.77	1227.92	92712	68929104	24
2016.04.15	1227.96	1235.79	1225.20	1233.52	68684	49260818	24
2016.04.17	1234.56	1239.23	1234.25	1238.03	2760	1823358	24
2016.04.18	1237.98	1241.55	1230.04	1231.62	74548	58808769	0
2016.04.19	1231.63	1256.62	1227.66	1250.08	63272	42940249	24
2016.04.20	1250.10	1257.91	1242.34	1244.26	82533	59537894	0
2016.04.21	1244.24	1270.19	1243.32	1249.58	97964	66126580	0
2016.04.22	1249.58	1252.48	1227.32	1233.62	89394	65142144	24
2016.04.25	1232.22	1242.23	1229.94	1237.36	72049	52894745	0
